order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at,product_id,unit_price,quantity,discount
10670,FRANK,4,1997-09-16,1997-10-14,1997-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,2025-01-28 00:00:09.438776,2025-01-28 00:00:10.807320,2025-01-28 00:00:10.644649,,1738022410807,,1738022409251,75,7.75,25,0
10667,ERNSH,7,1997-09-12,1997-10-10,1997-09-19,1,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-01-28 00:00:09.438304,2025-01-28 00:00:10.805867,2025-01-28 00:00:10.644649,,1738022410806,,1738022409251,71,21.5,14,0.2
10671,FRANR,1,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,2025-01-28 00:00:09.438908,2025-01-28 00:00:10.807815,2025-01-28 00:00:10.644649,,1738022410808,,1738022409251,65,21.05,12,0
10672,BERGS,9,1997-09-17,1997-10-01,1997-09-26,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,2025-01-28 00:00:09.439094,2025-01-28 00:00:10.808309,2025-01-28 00:00:10.644649,,1738022410808,,1738022409251,71,21.5,12,0
10673,WILMK,2,1997-09-18,1997-10-16,1997-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,2025-01-28 00:00:09.439293,2025-01-28 00:00:10.808778,2025-01-28 00:00:10.644649,,1738022410809,,1738022409251,43,46,6,0
10674,ISLAT,4,1997-09-18,1997-10-16,1997-09-30,2,0.9,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,2025-01-28 00:00:09.439429,2025-01-28 00:00:10.809016,2025-01-28 00:00:10.644649,,1738022410809,,1738022409251,23,9,5,0
10675,FRANK,5,1997-09-19,1997-10-17,1997-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,2025-01-28 00:00:09.439560,2025-01-28 00:00:10.809276,2025-01-28 00:00:10.644649,,1738022410809,,1738022409251,58,13.25,30,0
10676,TORTU,2,1997-09-22,1997-10-20,1997-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,2025-01-28 00:00:09.439692,2025-01-28 00:00:10.809522,2025-01-28 00:00:10.644649,,1738022410810,,1738022409251,44,19.45,21,0
10677,ANTON,1,1997-09-22,1997-10-20,1997-09-26,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,2025-01-28 00:00:09.439825,2025-01-28 00:00:10.809736,2025-01-28 00:00:10.644649,,1738022410810,,1738022409251,33,2.5,8,0.15
10678,SAVEA,7,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-01-28 00:00:09.440060,2025-01-28 00:00:10.809944,2025-01-28 00:00:10.644649,,1738022410810,,1738022409251,54,7.45,30,0
10679,BLONP,8,1997-09-23,1997-10-21,1997-09-30,3,27.94,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,2025-01-28 00:00:09.440212,2025-01-28 00:00:10.810153,2025-01-28 00:00:10.644649,,1738022410810,,1738022409251,59,55,12,0
10680,OLDWO,1,1997-09-24,1997-10-22,1997-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,2025-01-28 00:00:09.440346,2025-01-28 00:00:10.810490,2025-01-28 00:00:10.644649,,1738022410810,,1738022409251,42,14,40,0.25
10681,GREAL,3,1997-09-25,1997-10-23,1997-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,2025-01-28 00:00:09.440502,2025-01-28 00:00:10.810710,2025-01-28 00:00:10.644649,,1738022410811,,1738022409251,64,33.25,28,0
10682,ANTON,3,1997-09-25,1997-10-23,1997-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,2025-01-28 00:00:09.440699,2025-01-28 00:00:10.810930,2025-01-28 00:00:10.644649,,1738022410811,,1738022409251,75,7.75,30,0
10683,DUMON,2,1997-09-26,1997-10-24,1997-10-01,1,4.4,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,2025-01-28 00:00:09.440834,2025-01-28 00:00:10.811134,2025-01-28 00:00:10.644649,,1738022410811,,1738022409251,52,7,9,0
10684,OTTIK,3,1997-09-26,1997-10-24,1997-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,2025-01-28 00:00:09.440968,2025-01-28 00:00:10.811512,2025-01-28 00:00:10.644649,,1738022410812,,1738022409251,60,34,30,0
10685,GOURL,4,1997-09-29,1997-10-13,1997-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,2025-01-28 00:00:09.441206,2025-01-28 00:00:10.811776,2025-01-28 00:00:10.644649,,1738022410812,,1738022409251,47,9.5,15,0
10686,PICCO,2,1997-09-30,1997-10-28,1997-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,2025-01-28 00:00:09.441407,2025-01-28 00:00:10.812055,2025-01-28 00:00:10.644649,,1738022410812,,1738022409251,26,31.23,15,0
10687,HUNGO,9,1997-09-30,1997-10-28,1997-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-01-28 00:00:09.441624,2025-01-28 00:00:10.812434,2025-01-28 00:00:10.644649,,1738022410812,,1738022409251,36,19,6,0.25
10688,VAFFE,4,1997-10-01,1997-10-15,1997-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,2025-01-28 00:00:09.441757,2025-01-28 00:00:10.812653,2025-01-28 00:00:10.644649,,1738022410813,,1738022409251,34,14,14,0
10689,BERGS,1,1997-10-01,1997-10-29,1997-10-07,2,13.42,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,2025-01-28 00:00:09.441889,2025-01-28 00:00:10.812858,2025-01-28 00:00:10.644649,,1738022410813,,1738022409251,1,18,35,0.25
10690,HANAR,1,1997-10-02,1997-10-30,1997-10-03,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,2025-01-28 00:00:09.442253,2025-01-28 00:00:10.813065,2025-01-28 00:00:10.644649,,1738022410813,,1738022409251,77,13,30,0.25
10691,QUICK,2,1997-10-03,1997-11-14,1997-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-01-28 00:00:09.442461,2025-01-28 00:00:10.813395,2025-01-28 00:00:10.644649,,1738022410813,,1738022409251,62,49.3,48,0
10692,ALFKI,4,1997-10-03,1997-10-31,1997-10-13,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,2025-01-28 00:00:09.442623,2025-01-28 00:00:10.813608,2025-01-28 00:00:10.644649,,1738022410814,,1738022409251,63,43.9,20,0
10693,WHITC,3,1997-10-06,1997-10-20,1997-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2025-01-28 00:00:09.442758,2025-01-28 00:00:10.813819,2025-01-28 00:00:10.644649,,1738022410814,,1738022409251,73,15,15,0.15
10694,QUICK,8,1997-10-06,1997-11-03,1997-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-01-28 00:00:09.442986,2025-01-28 00:00:10.814033,2025-01-28 00:00:10.644649,,1738022410814,,1738022409251,70,15,50,0
10695,WILMK,7,1997-10-07,1997-11-18,1997-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,2025-01-28 00:00:09.443195,2025-01-28 00:00:10.814342,2025-01-28 00:00:10.644649,,1738022410814,,1738022409251,24,4.5,20,0
10696,WHITC,8,1997-10-08,1997-11-19,1997-10-14,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2025-01-28 00:00:09.443332,2025-01-28 00:00:10.814717,2025-01-28 00:00:10.644649,,1738022410815,,1738022409251,46,12,18,0
10697,LINOD,3,1997-10-08,1997-11-05,1997-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,2025-01-28 00:00:09.443473,2025-01-28 00:00:10.815039,2025-01-28 00:00:10.644649,,1738022410815,,1738022409251,70,15,30,0.25
10698,ERNSH,4,1997-10-09,1997-11-06,1997-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-01-28 00:00:09.443604,2025-01-28 00:00:10.815465,2025-01-28 00:00:10.644649,,1738022410815,,1738022409251,70,15,8,0.05
10699,MORGK,3,1997-10-09,1997-11-06,1997-10-13,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,2025-01-28 00:00:09.443873,2025-01-28 00:00:10.815910,2025-01-28 00:00:10.644649,,1738022410816,,1738022409251,47,9.5,12,0
10700,SAVEA,3,1997-10-10,1997-11-07,1997-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-01-28 00:00:09.444135,2025-01-28 00:00:10.816300,2025-01-28 00:00:10.644649,,1738022410816,,1738022409251,71,21.5,60,0.2
10701,HUNGO,6,1997-10-13,1997-10-27,1997-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-01-28 00:00:09.444304,2025-01-28 00:00:10.816800,2025-01-28 00:00:10.644649,,1738022410817,,1738022409251,76,18,35,0.15
10702,ALFKI,4,1997-10-13,1997-11-24,1997-10-21,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,2025-01-28 00:00:09.444437,2025-01-28 00:00:10.817286,2025-01-28 00:00:10.644649,,1738022410817,,1738022409251,76,18,15,0
10703,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2025-01-28 00:00:09.444614,2025-01-28 00:00:10.817764,2025-01-28 00:00:10.644649,,1738022410818,,1738022409251,73,15,35,0
10704,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,2025-01-28 00:00:09.444748,2025-01-28 00:00:10.818297,2025-01-28 00:00:10.644649,,1738022410818,,1738022409251,48,12.75,24,0
10705,HILAA,9,1997-10-15,1997-11-12,1997-11-18,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,2025-01-28 00:00:09.444882,2025-01-28 00:00:10.818997,2025-01-28 00:00:10.644649,,1738022410819,,1738022409251,32,32,4,0
10706,OLDWO,8,1997-10-16,1997-11-13,1997-10-21,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,2025-01-28 00:00:09.445097,2025-01-28 00:00:10.821951,2025-01-28 00:00:10.644649,,1738022410822,,1738022409251,59,55,8,0
10707,AROUT,4,1997-10-16,1997-10-30,1997-10-23,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-01-28 00:00:09.445394,2025-01-28 00:00:10.822564,2025-01-28 00:00:10.644649,,1738022410823,,1738022409251,70,15,28,0.15
10708,THEBI,6,1997-10-17,1997-11-28,1997-11-05,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,2025-01-28 00:00:09.446093,2025-01-28 00:00:10.822955,2025-01-28 00:00:10.644649,,1738022410823,,1738022409251,36,19,5,0
10709,GOURL,1,1997-10-17,1997-11-14,1997-11-20,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,2025-01-28 00:00:09.446560,2025-01-28 00:00:10.823432,2025-01-28 00:00:10.644649,,1738022410823,,1738022409251,60,34,10,0
10710,FRANS,1,1997-10-20,1997-11-17,1997-10-23,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,2025-01-28 00:00:09.447005,2025-01-28 00:00:10.823800,2025-01-28 00:00:10.644649,,1738022410824,,1738022409251,47,9.5,5,0
10711,SAVEA,5,1997-10-21,1997-12-02,1997-10-29,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-01-28 00:00:09.447298,2025-01-28 00:00:10.824207,2025-01-28 00:00:10.644649,,1738022410824,,1738022409251,53,32.8,120,0
10712,HUNGO,3,1997-10-21,1997-11-18,1997-10-31,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-01-28 00:00:09.447444,2025-01-28 00:00:10.824707,2025-01-28 00:00:10.644649,,1738022410825,,1738022409251,56,38,30,0
10713,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-01-28 00:00:09.447579,2025-01-28 00:00:10.825110,2025-01-28 00:00:10.644649,,1738022410825,,1738022409251,46,12,24,0
10714,SAVEA,5,1997-10-22,1997-11-19,1997-10-27,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-01-28 00:00:09.449236,2025-01-28 00:00:10.825617,2025-01-28 00:00:10.644649,,1738022410826,,1738022409251,58,13.25,12,0.25
10715,BONAP,3,1997-10-23,1997-11-06,1997-10-29,1,63.2,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-01-28 00:00:09.449372,2025-01-28 00:00:10.826013,2025-01-28 00:00:10.644649,,1738022410826,,1738022409251,71,21.5,30,0
10716,RANCH,4,1997-10-24,1997-11-21,1997-10-27,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,2025-01-28 00:00:09.449494,2025-01-28 00:00:10.826613,2025-01-28 00:00:10.644649,,1738022410827,,1738022409251,61,28.5,10,0
10717,FRANK,1,1997-10-24,1997-11-21,1997-10-29,2,59.25,Frankenversand,Berliner Platz 43,München,,80805,Germany,2025-01-28 00:00:09.449637,2025-01-28 00:00:10.826990,2025-01-28 00:00:10.644649,,1738022410827,,1738022409251,69,36,25,0.05
10718,KOENE,1,1997-10-27,1997-11-24,1997-10-29,3,170.88,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,2025-01-28 00:00:09.449755,2025-01-28 00:00:10.827707,2025-01-28 00:00:10.644649,,1738022410828,,1738022409251,62,49.3,20,0
10719,LETSS,8,1997-10-27,1997-11-24,1997-11-05,2,51.44,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,2025-01-28 00:00:09.449834,2025-01-28 00:00:10.828136,2025-01-28 00:00:10.644649,,1738022410828,,1738022409251,54,7.45,40,0.25
10720,QUEDE,8,1997-10-28,1997-11-11,1997-11-05,2,9.53,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,2025-01-28 00:00:09.449897,2025-01-28 00:00:10.828672,2025-01-28 00:00:10.644649,,1738022410829,,1738022409251,71,21.5,8,0
10721,QUICK,5,1997-10-29,1997-11-26,1997-10-31,3,48.92,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-01-28 00:00:09.449957,2025-01-28 00:00:10.829090,2025-01-28 00:00:10.644649,,1738022410829,,1738022409251,44,19.45,50,0.05
10722,SAVEA,8,1997-10-29,1997-12-10,1997-11-04,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-01-28 00:00:09.450907,2025-01-28 00:00:10.829627,2025-01-28 00:00:10.644649,,1738022410830,,1738022409251,75,7.75,42,0
10723,WHITC,3,1997-10-30,1997-11-27,1997-11-25,1,21.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2025-01-28 00:00:09.451107,2025-01-28 00:00:10.830083,2025-01-28 00:00:10.644649,,1738022410830,,1738022409251,26,31.23,15,0
10724,MEREP,8,1997-10-30,1997-12-11,1997-11-05,2,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,2025-01-28 00:00:09.451207,2025-01-28 00:00:10.830602,2025-01-28 00:00:10.644649,,1738022410831,,1738022409251,61,28.5,5,0
10725,FAMIA,4,1997-10-31,1997-11-28,1997-11-05,3,10.83,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,2025-01-28 00:00:09.451662,2025-01-28 00:00:10.831074,2025-01-28 00:00:10.644649,,1738022410831,,1738022409251,55,24,6,0
10726,EASTC,4,1997-11-03,1997-11-17,1997-12-05,1,16.56,Eastern Connection,35 King George,London,,WX3 6FW,UK,2025-01-28 00:00:09.451773,2025-01-28 00:00:10.831698,2025-01-28 00:00:10.644649,,1738022410832,,1738022409251,11,21,5,0
10727,REGGC,2,1997-11-03,1997-12-01,1997-12-05,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,2025-01-28 00:00:09.451837,2025-01-28 00:00:10.832092,2025-01-28 00:00:10.644649,,1738022410832,,1738022409251,59,55,10,0.05
10728,QUEEN,4,1997-11-04,1997-12-02,1997-11-11,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,2025-01-28 00:00:09.451900,2025-01-28 00:00:10.832623,2025-01-28 00:00:10.644649,,1738022410833,,1738022409251,60,34,15,0
10729,LINOD,8,1997-11-04,1997-12-16,1997-11-14,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,2025-01-28 00:00:09.451961,2025-01-28 00:00:10.833048,2025-01-28 00:00:10.644649,,1738022410833,,1738022409251,50,16.25,40,0
10730,BONAP,5,1997-11-05,1997-12-03,1997-11-14,1,20.12,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-01-28 00:00:09.452103,2025-01-28 00:00:10.833780,2025-01-28 00:00:10.644649,,1738022410834,,1738022409251,65,21.05,10,0.05
10731,CHOPS,7,1997-11-06,1997-12-04,1997-11-14,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,2025-01-28 00:00:09.452200,2025-01-28 00:00:10.834298,2025-01-28 00:00:10.644649,,1738022410834,,1738022409251,51,53,30,0.05
10732,BONAP,3,1997-11-06,1997-12-04,1997-11-07,1,16.97,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-01-28 00:00:09.452263,2025-01-28 00:00:10.834767,2025-01-28 00:00:10.644649,,1738022410835,,1738022409251,76,18,20,0
10733,BERGS,1,1997-11-07,1997-12-05,1997-11-10,3,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,2025-01-28 00:00:09.452325,2025-01-28 00:00:10.835189,2025-01-28 00:00:10.644649,,1738022410835,,1738022409251,52,7,25,0
10734,GOURL,2,1997-11-07,1997-12-05,1997-11-12,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,2025-01-28 00:00:09.452385,2025-01-28 00:00:10.835716,2025-01-28 00:00:10.644649,,1738022410836,,1738022409251,76,18,20,0
10735,LETSS,6,1997-11-10,1997-12-08,1997-11-21,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,2025-01-28 00:00:09.452446,2025-01-28 00:00:10.836122,2025-01-28 00:00:10.644649,,1738022410836,,1738022409251,77,13,2,0.1
10736,HUNGO,9,1997-11-11,1997-12-09,1997-11-21,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-01-28 00:00:09.452506,2025-01-28 00:00:10.836688,2025-01-28 00:00:10.644649,,1738022410837,,1738022409251,75,7.75,20,0
10737,VINET,2,1997-11-11,1997-12-09,1997-11-18,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,2025-01-28 00:00:09.452569,2025-01-28 00:00:10.837094,2025-01-28 00:00:10.644649,,1738022410837,,1738022409251,41,9.65,12,0
10738,SPECD,2,1997-11-12,1997-12-10,1997-11-18,1,2.91,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,2025-01-28 00:00:09.452723,2025-01-28 00:00:10.837578,2025-01-28 00:00:10.644649,,1738022410838,,1738022409251,16,17.45,3,0
10739,VINET,3,1997-11-12,1997-12-10,1997-11-17,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,2025-01-28 00:00:09.452789,2025-01-28 00:00:10.837948,2025-01-28 00:00:10.644649,,1738022410838,,1738022409251,52,7,18,0
10740,WHITC,4,1997-11-13,1997-12-11,1997-11-25,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2025-01-28 00:00:09.452849,2025-01-28 00:00:10.838362,2025-01-28 00:00:10.644649,,1738022410838,,1738022409251,56,38,14,0.2
10741,AROUT,4,1997-11-14,1997-11-28,1997-11-18,3,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-01-28 00:00:09.452909,2025-01-28 00:00:10.838715,2025-01-28 00:00:10.644649,,1738022410839,,1738022409251,2,19,15,0.2
10742,BOTTM,3,1997-11-14,1997-12-12,1997-11-18,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2025-01-28 00:00:09.452968,2025-01-28 00:00:10.839059,2025-01-28 00:00:10.644649,,1738022410839,,1738022409251,72,34.8,35,0
10743,AROUT,1,1997-11-17,1997-12-15,1997-11-21,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-01-28 00:00:09.453029,2025-01-28 00:00:10.839592,2025-01-28 00:00:10.644649,,1738022410840,,1738022409251,46,12,28,0.05
10744,VAFFE,6,1997-11-17,1997-12-15,1997-11-24,1,69.19,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,2025-01-28 00:00:09.453089,2025-01-28 00:00:10.839958,2025-01-28 00:00:10.644649,,1738022410840,,1738022409251,40,18.4,50,0.2
10745,QUICK,9,1997-11-18,1997-12-16,1997-11-27,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-01-28 00:00:09.453236,2025-01-28 00:00:10.840388,2025-01-28 00:00:10.644649,,1738022410840,,1738022409251,72,34.8,7,0
10746,CHOPS,1,1997-11-19,1997-12-17,1997-11-21,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,2025-01-28 00:00:09.453320,2025-01-28 00:00:10.840747,2025-01-28 00:00:10.644649,,1738022410841,,1738022409251,69,36,40,0
10747,PICCO,6,1997-11-19,1997-12-17,1997-11-26,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,2025-01-28 00:00:09.453382,2025-01-28 00:00:10.841102,2025-01-28 00:00:10.644649,,1738022410841,,1738022409251,69,36,30,0
10748,SAVEA,3,1997-11-20,1997-12-18,1997-11-28,1,232.55,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-01-28 00:00:09.453443,2025-01-28 00:00:10.841601,2025-01-28 00:00:10.644649,,1738022410842,,1738022409251,56,38,28,0
10749,ISLAT,4,1997-11-20,1997-12-18,1997-12-19,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,2025-01-28 00:00:09.453504,2025-01-28 00:00:10.841960,2025-01-28 00:00:10.644649,,1738022410842,,1738022409251,76,18,10,0
10750,WARTH,9,1997-11-21,1997-12-19,1997-11-24,1,79.3,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,2025-01-28 00:00:09.453564,2025-01-28 00:00:10.842410,2025-01-28 00:00:10.644649,,1738022410842,,1738022409251,59,55,25,0.15
10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,2025-01-28 00:00:09.453625,2025-01-28 00:00:10.842778,2025-01-28 00:00:10.644649,,1738022410843,,1738022409251,73,15,15,0
10752,NORTS,2,1997-11-24,1997-12-22,1997-11-28,3,1.39,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,2025-01-28 00:00:09.453755,2025-01-28 00:00:10.843110,2025-01-28 00:00:10.644649,,1738022410843,,1738022409251,69,36,3,0
10753,FRANS,3,1997-11-25,1997-12-23,1997-11-27,1,7.7,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,2025-01-28 00:00:09.453847,2025-01-28 00:00:10.843538,2025-01-28 00:00:10.644649,,1738022410844,,1738022409251,74,10,5,0
10754,MAGAA,6,1997-11-25,1997-12-23,1997-11-27,3,2.38,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,2025-01-28 00:00:09.453911,2025-01-28 00:00:10.843865,2025-01-28 00:00:10.644649,,1738022410844,,1738022409251,40,18.4,3,0
10755,BONAP,4,1997-11-26,1997-12-24,1997-11-28,2,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-01-28 00:00:09.453974,2025-01-28 00:00:10.844181,2025-01-28 00:00:10.644649,,1738022410844,,1738022409251,69,36,25,0.25
10756,SPLIR,8,1997-11-27,1997-12-25,1997-12-02,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,2025-01-28 00:00:09.454035,2025-01-28 00:00:10.844620,2025-01-28 00:00:10.644649,,1738022410845,,1738022409251,69,36,20,0.2
10757,SAVEA,6,1997-11-27,1997-12-25,1997-12-15,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-01-28 00:00:09.454096,2025-01-28 00:00:10.844955,2025-01-28 00:00:10.644649,,1738022410845,,1738022409251,64,33.25,24,0
10758,RICSU,3,1997-11-28,1997-12-26,1997-12-04,3,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,2025-01-28 00:00:09.454157,2025-01-28 00:00:10.845382,2025-01-28 00:00:10.644649,,1738022410845,,1738022409251,70,15,40,0
10759,ANATR,3,1997-11-28,1997-12-26,1997-12-12,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,2025-01-28 00:00:09.454285,2025-01-28 00:00:10.845700,2025-01-28 00:00:10.644649,,1738022410846,,1738022409251,32,32,10,0
10760,MAISD,4,1997-12-01,1997-12-29,1997-12-10,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,2025-01-28 00:00:09.454384,2025-01-28 00:00:10.846067,2025-01-28 00:00:10.644649,,1738022410846,,1738022409251,43,46,30,0.25
10761,RATTC,5,1997-12-02,1997-12-30,1997-12-08,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,2025-01-28 00:00:09.454447,2025-01-28 00:00:10.846439,2025-01-28 00:00:10.644649,,1738022410846,,1738022409251,75,7.75,18,0
10762,FOLKO,3,1997-12-02,1997-12-30,1997-12-09,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2025-01-28 00:00:09.454508,2025-01-28 00:00:10.846816,2025-01-28 00:00:10.644649,,1738022410847,,1738022409251,56,38,60,0
10763,FOLIG,3,1997-12-03,1997-12-31,1997-12-08,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,2025-01-28 00:00:09.454570,2025-01-28 00:00:10.847138,2025-01-28 00:00:10.644649,,1738022410847,,1738022409251,24,4.5,20,0
